change_id,layer_id,feature_id,change_type,field_name,old_value,new_value,reason,source_case_id,confidence,timestamp,reversible,notes
CHG-000834,tripoliCafes,LY-FNB-CAF-TRI-00056,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000835,tripoliCafes,LY-FNB-CAF-TRI-00056,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000836,tripoliCafes,LY-FNB-CAF-TRI-00057,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000837,tripoliCafes,LY-FNB-CAF-TRI-00057,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000838,tripoliCafes,LY-FNB-CAF-TRI-00058,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000839,tripoliCafes,LY-FNB-CAF-TRI-00058,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000840,tripoliCafes,LY-FNB-CAF-TRI-00059,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000841,tripoliCafes,LY-FNB-CAF-TRI-00059,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000842,tripoliCafes,LY-FNB-CAF-TRI-00060,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000843,tripoliCafes,LY-FNB-CAF-TRI-00060,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000844,tripoliCafes,LY-FNB-CAF-TRI-00061,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000845,tripoliCafes,LY-FNB-CAF-TRI-00061,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000846,tripoliCafes,LY-FNB-CAF-TRI-00062,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000847,tripoliCafes,LY-FNB-CAF-TRI-00062,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000848,tripoliCafes,LY-FNB-CAF-TRI-00063,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000849,tripoliCafes,LY-FNB-CAF-TRI-00063,review_triage,review_fields,{},"{""codes"": [""classification_review"", ""license_review""], ""priority"": ""P2""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000850,tripoliCafes,LY-FNB-CAF-TRI-00064,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000851,tripoliCafes,LY-FNB-CAF-TRI-00064,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000852,tripoliCafes,LY-FNB-CAF-TRI-00065,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000853,tripoliCafes,LY-FNB-CAF-TRI-00065,review_triage,review_fields,{},"{""codes"": [""classification_review"", ""license_review""], ""priority"": ""P2""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000854,tripoliCafes,LY-FNB-CAF-TRI-00066,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000855,tripoliCafes,LY-FNB-CAF-TRI-00066,review_triage,review_fields,{},"{""codes"": [""classification_review"", ""license_review""], ""priority"": ""P2""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000856,tripoliCafes,LY-FNB-CAF-TRI-00067,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000857,tripoliCafes,LY-FNB-CAF-TRI-00067,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000858,tripoliCafes,LY-FNB-CAF-TRI-00068,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000859,tripoliCafes,LY-FNB-CAF-TRI-00068,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000860,tripoliCafes,LY-FNB-CAF-TRI-00069,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000861,tripoliCafes,LY-FNB-CAF-TRI-00069,review_triage,review_fields,{},"{""codes"": [""classification_review"", ""license_review""], ""priority"": ""P2""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000862,tripoliCafes,LY-FNB-CAF-TRI-00070,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000863,tripoliCafes,LY-FNB-CAF-TRI-00070,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000864,tripoliCafes,LY-FNB-CAF-TRI-00071,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000865,tripoliCafes,LY-FNB-CAF-TRI-00071,review_triage,review_fields,{},"{""codes"": [""classification_review"", ""license_review""], ""priority"": ""P2""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000866,tripoliCafes,LY-FNB-CAF-TRI-00072,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000867,tripoliCafes,LY-FNB-CAF-TRI-00072,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000868,tripoliCafes,LY-FNB-CAF-TRI-00073,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000869,tripoliCafes,LY-FNB-CAF-TRI-00073,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000870,tripoliCafes,LY-FNB-CAF-TRI-00074,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000871,tripoliCafes,LY-FNB-CAF-TRI-00074,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000872,tripoliCafes,LY-FNB-CAF-TRI-00075,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000873,tripoliCafes,LY-FNB-CAF-TRI-00075,review_triage,review_fields,{},"{""codes"": [""license_review""], ""priority"": ""P3""}",Review reason and ownership triage,,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-000874,tripoliCafes,LY-FNB-CAF-TRI-00076,safe_normalization,multiple_fields,"{""alias_ids"": null, ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
