feature_id,layer_id,name_ar,name_en,facility_type,classification,stars,municipality_ar,city_ar,region_ar,address,latitude,longitude,publication_status,current_local_image_count,current_remote_image_count,current_primary_image,current_gallery_count,data_quality_status,review_priority,notes
LY-HOT-000366,hotels,فندق الاخوة السياحي الخمس,Brothers Hotel,hotel,فندق,3,يقع في شارع الشط، وسط المدينة (بالقرب من منطقة المنتزه).الخمس، ليبيا,يقع في شارع الشط، وسط المدينة (بالقرب من منطقة المنتزه).الخمس، ليبيا,,يقع في شارع الشط، وسط المدينة (بالقرب من منطقة المنتزه).الخمس، ليبيا,32.655196,14.263151,public_ready,3,0,,0,high,PRIORITY_A,
LY-HOT-000367,hotels,فندق الليلك ALlilac hotel,,hotel,فندق,,,,,,32.8942135,13.196533,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000368,hotels,فندق البحيرات السبعة السياحي,,hotel,فندق,,"بجوار مقهى الديوانية, بنغازي","بجوار مقهى الديوانية, بنغازي",,"بجوار مقهى الديوانية, بنغازي",32.1248781,20.0895891,public_ready,0,0,,0,high,PRIORITY_C,
LY-HOT-000369,hotels,فندق برنيتشي السياحي,,hotel,فندق,,,,,,32.1259744,20.0893526,public_ready,0,0,,0,high,PRIORITY_C,
LY-HOT-000370,hotels,Sabratha youth hostel _بيت شباب صبراتة,,review_required,تحتاج مراجعة,,,,,,32.8001823,12.4890506,internal_only,0,0,,0,low,PRIORITY_C,
LY-HOT-000371,hotels,Lancaster Al Salam Resort - منتجع لانكستر السلام,,resort,منتجع سياحي,,,,,,32.8150919,12.3875354,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000372,hotels,فندق الساحل,,hotel,فندق,,,,,,32.7965033,12.457789,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000373,hotels,المعهد القومي العلاج الأورام صبراتة,,review_required,تحتاج مراجعة,,,,,,32.8084762,12.4698415,internal_only,0,0,,0,low,PRIORITY_C,
LY-HOT-000374,hotels,السيلفيوم للشقق المفروشة,,review_required,تحتاج مراجعة,,,,,,32.8121581,12.4531777,internal_only,0,0,,0,low,PRIORITY_C,
LY-HOT-000375,hotels,فندق الخليج,Alkhaleej Hotel,hostel,نزل,3,,,,,32.889128,13.175709,internal_ready,2,0,,0,medium,PRIORITY_A,
LY-HOT-000376,hotels,فندق أضواء قرطاج,Adwaa Carthage Hotel,hotel,فندق,3,,,,,32.89236,13.17257,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000377,hotels,فندق اجنحة قرطاج,,hotel,فندق,,,,,,32.89006,13.17774,internal_ready,2,0,,0,medium,PRIORITY_A,
LY-HOT-000378,hotels,فندق الباشا,Al Basha Hotel,hotel,فندق,3,,,,,32.88716,13.17601,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000379,hotels,دار السلام للشقق الفندقية,Dar Al Salam Hotel Apartments,hotel,فندق,,,,,,32.853567,13.239475,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000380,hotels,فندق نيو سيتي,New City Hotel,hotel,فندق,4,,,,,32.89235,13.17231,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000381,hotels,فندق الهانى,Al-Hani Hotel,hotel,فندق,,,,,,32.8926,13.174,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000382,hotels,فندق اليسر,Al-Yusr Hotel,hotel,فندق,,,,,,32.8816,13.17601,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000383,hotels,فندق جنان النوار,,hotel,فندق,,,,,,32.890747,13.179595,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000384,hotels,فندق جولف,Golf Hotel,hotel,فندق,4,,,,,32.88649,13.19071,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000385,hotels,فندق زهرة الشمس,"Hotel Zahrat Al Shams""",hotel,فندق,4,,,,,32.88975,13.17626,internal_ready,2,0,,0,medium,PRIORITY_A,
LY-HOT-000386,hotels,فندق سنترو,(Ll Centro Hotel),hotel,فندق,,,,,,32.89369,13.18131,internal_ready,2,0,,0,medium,PRIORITY_A,
LY-HOT-000387,hotels,فندق صبراتة,Sabratha Hotel Tripoli,hotel,فندق,,,,,,32.89222,13.17402,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000388,hotels,فندق كيان 2,Kayan 2 Hotel,hostel,نزل,3,,,,,32.88216,13.17596,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000389,hotels,فندق نور الثريا السياحى,Noor Al-Thuraya Hotel,hostel,نزل,4,,,,,32.8894048,13.1723954,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000390,hotels,فندق أويا,Oya Hotel,hotel,فندق,3,,,,,32.88905,13.17718,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000391,hotels,فندق منتجع الطاووس,Peacock Hotel And Resort,resort,منتجع سياحي,4,,,,,32.873821,13.317558,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000392,hotels,اجنحة كراون للشقق الفندقية,Crown suites,apartment_hotel,شقق فندقية,,,,,,32.8475,13.29381,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000393,hotels,الدلتا للشقق الفندقية 2,Aldelta Residence,apartment_hotel,شقق فندقية,,,,,,32.84882,13.29394,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000394,hotels,الدلتا للشقق الفندقية 1,Aldelta Residence,apartment_hotel,شقق فندقية,,,,,,32.86091,13.19749,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000395,hotels,الشاطي الذهبي,Golden Beach Hotel),hotel,فندق,4,,,,,32.886058,13.162695,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000396,hotels,العنوان للشقق الفندقيه,The Address Hotel Apartments,apartment_hotel,شقق فندقية,5,,,,,32.889375,13.193034,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000397,hotels,تحت الصيانة الفندق الكبير,تحت الصيانة,hotel,فندق,4,,,,,32.89343,13.18473,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000398,hotels,القبس لشقق الفندقيه,Al-Qabas Hotel Apartments,apartment_hotel,شقق فندقية,4,,,,,32.8519,13.26757,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000399,hotels,الماسة للأجنحة الفندقية,Almasa Hotel Suites,apartment_hotel,شقق فندقية,,,,,,32.88728,13.18267,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000400,hotels,المجرة للشقق الفندقية,(Hotel Suites / Serviced Apartments),apartment_hotel,شقق فندقية,,,,,,32.84615,13.31136,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000401,hotels,المكان للشقق الفندقية,Al Makan Hotel Apartments,apartment_hotel,شقق فندقية,,,,,,32.88933,13.17589,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000402,hotels,اوكا لشقق الفندقيه vib,Oka Hotel Apartments VIP,apartment_hotel,شقق فندقية,4,,,,,32.88827,13.180711,internal_ready,5,0,,0,medium,PRIORITY_A,
LY-HOT-000403,hotels,إقامة إيفا للشق الفندقية,Eva Residence for Hotel Apartments,apartment_hotel,شقق فندقية,,,,,,32.83415,13.23122,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000404,hotels,إقامة قورينا الفاخرة,Corina Residence,apartment_hotel,شقق فندقية,4,,,,,32.88687,13.19489,internal_ready,5,0,,0,medium,PRIORITY_A,
LY-HOT-000405,hotels,أجنحة الفوانيس للشقق الفندقية,Al-Fawanees Hotel Suites,apartment_hotel,شقق فندقية,,,,,,32.8946,13.2047,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000406,hotels,بيت النوران للشقق الفندقية,Bayt Alnoorane Hotel Apartments,apartment_hotel,شقق فندقية,4,,,,,32.84898,13.28782,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000407,hotels,بيوت العاصمة للشقق الفندقية,Beyout Al-Asimah Hotel Apartments,apartment_hotel,شقق فندقية,4,,,,,32.843787,13.248638,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000408,hotels,جواهر العاصمة للشقق الفندقية,Jawaher Al-Asema Apartment Hotel,hostel,نزل,5,,,,,32.891888,13.21042,internal_ready,5,0,,0,medium,PRIORITY_A,
LY-HOT-000409,hotels,جولايا للشقق الفندقية,Julaya Hotel Apartments,apartment_hotel,شقق فندقية,4,,,,,32.88071,13.19665,internal_ready,5,0,,0,medium,PRIORITY_A,
LY-HOT-000410,hotels,جوهرة السلام للشقق الفندقية,Aparthotels / Hotel Apartments,apartment_hotel,شقق فندقية,4,,,,,32.84695,13.29389,internal_ready,5,0,,0,medium,PRIORITY_A,
LY-HOT-000411,hotels,حدائق المشتل للشقق الفندقية,Almashtel Gardens,apartment_hotel,شقق فندقية,,,,,,32.85064,13.28383,internal_ready,5,0,,0,medium,PRIORITY_A,
LY-HOT-000412,hotels,دار الضيافة 2 للشقق الفندقية,dar aldiyafat 2 lilshuqaq alfunduqia,apartment_hotel,شقق فندقية,,,,,,32.83993,13.256248,internal_ready,5,0,,0,medium,PRIORITY_A,
LY-HOT-000413,hotels,شركة العميد لايجار الشقق الفندقية,Alameed Hotel Booking,apartment_hotel,شقق فندقية,3,,,,,32.82608,13.25056,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000414,hotels,شقق البرنس,Prince Apartments,apartment_hotel,شقق فندقية,5,,,,,32.836532,13.263127,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000415,hotels,شقق الرواد المفروشة,Al-Rowad Tourist Hotel,apartment_hotel,شقق فندقية,,,,,,32.84575,13.1667,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000416,hotels,شقق فيلا ليبيا الفندقية,Villa-Libya-Apartments,apartment_hotel,شقق فندقية,,,,,,32.847428,13.259625,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000417,hotels,فندق اكاكوس,Akakus Hotel,hostel,نزل,3,,,,,32.89236,13.19143,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000418,hotels,فندق الاخوة,Alokhowa Hotel),hostel,نزل,3,,,,,32.8916,13.1741,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000419,hotels,فندق الاصالة,Alasala Hotel,hostel,نزل,3,,,,,32.8917799,13.1787384,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000420,hotels,فندق الاندلس,Al Andalus Hotel Tripoli,hostel,نزل,,,,,,32.892025,13.172675,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000421,hotels,فندق البتراء,Albatra Hotel,hostel,نزل,3,,,,,32.888515,13.17352,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000422,hotels,فندق البشير,Al-Basheer Hotel (or Al Bashir Hotel,hotel,فندق,,,,,,32.89176,13.17164,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000423,hotels,فندق البيت الراقي للشقق الفندقية,Al-Bait Al-Raqi Hotel Apartments,apartment_hotel,شقق فندقية,3,,,,,32.841437,13.257115,internal_ready,1,0,,0,medium,PRIORITY_A,
LY-HOT-000424,hotels,فندق التاج,Hotel TAJ,hotel,فندق,3,,,,,32.892292,13.173142,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000425,hotels,فندق التوفيق بلازا,Attawfeek Plaza Hotel,hostel,نزل,4,,,,,32.89108,13.19269,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000426,hotels,فندق الجبل الأخضر,Al-Jebel Al-Akhdar Hotel,hotel,فندق,3,,,,,32.89486,13.17295,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000427,hotels,فندق الجرات,,hotel,فندق,,,,,,32.890334,13.17827,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000428,hotels,فندق الخان الطرابلسي,El Khan Hotel,hotel,فندق,4,,,,,32.8983279,13.1765324,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000429,hotels,فندق الخليج,Alkhaleej Hotel,hostel,نزل,3,,,,,32.8891741,13.1756702,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000430,hotels,فندق الخيام العربية,,hotel,فندق,,,,,,32.89736,13.206868,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000431,hotels,فندق الدالي,,hotel,فندق,1,,,,,32.88785,13.17488,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000432,hotels,فندق الدبلوماسي,Diplomatic Hotel,hotel,فندق,4,,,,,32.8891665,13.1735146,internal_ready,2,0,,0,medium,PRIORITY_A,
LY-HOT-000433,hotels,فندق الدوحة,,hotel,فندق,,,,,,32.89215,13.17177,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000434,hotels,فندق الديار,ADDEYAR HOTEL,hotel,فندق,3,,,,,32.8915413,13.174485,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000435,hotels,فندق الديوان,,hotel,فندق,3,,,,,32.88782,13.177471,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000436,hotels,فندق الديوان,,hotel,فندق,,,,,,32.88782,13.17747,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000439,hotels,فندق الرحاب,,hotel,فندق,,,,,,32.89318,13.17289,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000440,hotels,فندق الرحاب 1,,hotel,فندق,,,,,,32.89328,13.173006,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000441,hotels,فندق الرحاب 2,,hotel,فندق,,,,,,32.893612,13.172757,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000442,hotels,فندق الرفيع,,hotel,فندق,,,,,,32.893475,13.172712,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000443,hotels,فندق الرواد,,hotel,فندق,,,,,,32.84566,13.16672,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000444,hotels,فندق الريان,Alrayan Hotel,hotel,فندق,4,,,,,32.8906052,13.1725981,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000445,hotels,فندق الزيتونة,Alzaytouna Hotel,hostel,نزل,4,,,,,32.8903909,13.1921066,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000446,hotels,فندق السرايا,Assaraya Hotel,hotel,فندق,4,,,,,32.8916005,13.1757505,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000447,hotels,فندق السرايا السياحي,,hotel,فندق,,,,,,32.88849,13.17016,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000448,hotels,فندق السفير,,hotel,فندق,,,,,,32.89137,13.17289,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000449,hotels,فندق السفينة الزرقاء,,hotel,فندق,,,,,,32.89028,13.18844,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000450,hotels,فندق السلاسل الذهبية,,hotel,فندق,,,,,,32.88532,13.16231,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000451,hotels,فندق السلطان,,hotel,فندق,,,,,,32.89231,13.19688,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000452,hotels,فندق السلطان داون تاون,,hotel,فندق,,,,,,32.887215,13.173253,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000453,hotels,فندق السندباد,,hotel,فندق,,,,,,32.88596,13.16273,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000454,hotels,فندق الشاطئ الذهبي,,hotel,فندق,3,,,,,32.8864,13.16243,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000455,hotels,فندق الشجرة,,hotel,فندق,4,,,,,32.89339,13.19513,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000456,hotels,فندق الشمس,,hotel,فندق,,,,,,32.892407,13.173329,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000457,hotels,فندق الصافي,,hotel,فندق,3,,,,,32.88948,13.1742,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000458,hotels,فندق الصفوة للشقق الفندقية,,apartment_hotel,شقق فندقية,3,,,,,32.8903,13.1886,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000459,hotels,فندق الصولجان,,hotel,فندق,,,,,,32.88573,13.16296,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000460,hotels,فندق الضيافة,,hotel,فندق,,,,,,32.89226,13.172,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000461,hotels,فندق الطريق,,hotel,فندق,,,,,,32.7974846,13.5800649,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000462,hotels,فندق العاصمة,,hotel,فندق,,,,,,32.88959,13.17404,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000463,hotels,فندق الفتح,,hotel,فندق,,,,,,32.88943,13.17782,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000464,hotels,فندق الفردوس,,hotel,فندق,1,,,,,32.89315,13.17684,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000465,hotels,فندق الفصول الأربعة ( 1 ),,hotel,فندق,3,,,,,32.89087,13.17354,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000466,hotels,فندق الفصول الأربعة ( 2 ),,hotel,فندق,,,,,,32.892025,13.173947,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000467,hotels,فندق الفصول الأربعة ( 3 ),,hotel,فندق,,,,,,32.889845,13.173882,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000468,hotels,فندق القلعة السياحي للشقق المفروشة,,apartment_hotel,شقق فندقية,,,,,,32.84635,13.16694,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000469,hotels,فندق القنصل,,hotel,فندق,3,,,,,32.89232,13.17139,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000470,hotels,فندق القوس,,hotel,فندق,,,,,,32.89311,13.19366,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000471,hotels,فندق الكندي,,hotel,فندق,3,,,,,32.89234,13.17304,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000472,hotels,فندق الكنوز الدهبية,,hotel,فندق,,,,,,32.8914,13.174283,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000473,hotels,فندق اللؤلؤة,,apartment_hotel,شقق فندقية,,,,,,32.88663,13.16297,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000474,hotels,فندق الليلك,,hotel,فندق,,,,,,32.89431,13.196468,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000475,hotels,فندق المأمون,,hotel,فندق,3,,,,,32.89429,13.17422,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000476,hotels,فندق المبروك,,hotel,فندق,,,,,,32.89304,13.17221,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000477,hotels,فندق المتوسط,,hotel,فندق,,,,,,32.88922,13.18494,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000478,hotels,فندق المتوسط,,hotel,فندق,,,,,,32.88921,13.18494,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000481,hotels,فندق المختار,,hotel,فندق,,,,,,32.89212,13.17151,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000482,hotels,فندق المشكاة,,hotel,فندق,,,,,,32.89147,13.17974,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000483,hotels,فندق المنامة,,hotel,فندق,,,,,,32.89328,13.173006,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000484,hotels,فندق المهاري رادسون بلو,Radisson Blu Al Mahary Hotel,resort,منتجع سياحي,5,,,,,32.8959784,13.1997991,internal_ready,2,0,,0,medium,PRIORITY_A,
LY-HOT-000485,hotels,فندق النخلة السياحي,,hotel,فندق,,,,,,32.89079,13.19617,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000486,hotels,فندق النهر,,hotel,فندق,,,,,,32.8936,13.17116,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000487,hotels,فندق النورس,,hotel,فندق,,,,,,32.89127,13.19275,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000488,hotels,فندق الهاني,,hotel,فندق,,,,,,32.892273,13.172338,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000489,hotels,فندق الهناء,,hotel,فندق,,,,,,32.89193,13.17509,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000490,hotels,فندق الواحات,,hotel,فندق,3,,,,,32.88737,13.16897,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000491,hotels,فندق الوادي,,hotel,فندق,,,,,,32.88846,13.18057,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000492,hotels,فندق الودان,,hotel,فندق,,,,,,32.89313,13.1909,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000493,hotels,فندق الياسمينة,,hotel,فندق,,,,,,32.88789,13.18507,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000494,hotels,فندق الياقوتة,,hotel,فندق,,,,,,32.89129,13.17631,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000495,hotels,فندق اليقين,,hotel,فندق,,,,,,32.8924,13.172999,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000496,hotels,فندق اوال,Awal Hotel Tripoli,hotel,فندق,4,,,,,32.8888903,13.17211,internal_ready,3,0,,0,medium,PRIORITY_A,
LY-HOT-000497,hotels,فندق أجنحة الوليد,,hotel,فندق,,,,,,32.886231,13.19003,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000498,hotels,فندق أسامة,,hotel,فندق,,,,,,32.8871678,13.1755605,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000499,hotels,فندق أسامة,,hotel,فندق,,,,,,32.8871208,13.1757843,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000500,hotels,فندق أسامة,,hotel,فندق,,,,,,32.8871093,13.1756249,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000501,hotels,فندق أسامة,,hotel,فندق,,,,,,32.8872874,13.1755107,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000502,hotels,فندق باب البحر,,hotel,فندق,4,,,,,32.8945243,13.1649319,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000503,hotels,فندق باب طرابلس,,hotel,فندق,5,,,,,32.87239,13.17819,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000504,hotels,فندق برج المدينة,,hotel,فندق,,,,,,32.88987,13.17303,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000505,hotels,فندق برج كورنثيا باب أفريقيا,,hotel,فندق,5,,,,,32.897016,13.170857,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000506,hotels,فندق بلازما,,hotel,فندق,,,,,,32.88571,13.16405,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000507,hotels,فندق بلخير,,hotel,فندق,3,,,,,32.8907,13.17728,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000508,hotels,فندق بلخير السياحي,,hotel,فندق,,,,,,32.890687,13.177267,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000509,hotels,فندق بيت الامان,,hotel,فندق,,,,,,32.89041,13.1919,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000510,hotels,فندق بيت الشرق,,hotel,فندق,,,,,,32.89234,13.17232,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000511,hotels,فندق بيت الضيافة,,hotel,فندق,,,,,,32.8627,13.10091,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000512,hotels,فندق بيروت,,hotel,فندق,,,,,,32.89186,13.17501,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000513,hotels,فندق تاج دبي,,hotel,فندق,,,,,,32.892203,13.173948,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000514,hotels,فندق توباكتس,,hotel,فندق,3,,,,,32.88609,13.16469,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000515,hotels,فندق جاكرتا,,hotel,فندق,,,,,,32.88863,13.18665,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000516,hotels,فندق جي دبليو ماروت,Lancaster Burj Al Hayat,hotel,فندق,5,,,,,32.891567,13.164639,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000517,hotels,فندق دار طرابلس,,hotel,فندق,,,,,,32.891919,13.192052,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000518,hotels,فندق ديكنة,,hotel,فندق,,,,,,32.888213,13.17661,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000519,hotels,فندق ذا ريسدنس,,hotel,فندق,,,,,,32.88884,13.19399,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000520,hotels,فندق رويال جاردنس,,hotel,فندق,,,,,,32.88628,13.19012,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000521,hotels,فندق ريزيدينس,,hotel,فندق,,,,,,32.88867,13.19378,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000522,hotels,فندق زميت الأثري,,hotel,فندق,,,,,,32.89958,13.17576,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000523,hotels,فندق زهرة الخليج,,hotel,فندق,3,,,,,32.89311,13.171917,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000524,hotels,فندق سارة,,hotel,فندق,,,,,,32.885297,13.163005,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000525,hotels,فندق سبراتا,,hotel,فندق,5,,,,,32.88722,13.191319,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000526,hotels,فندق سفارى,,hotel,فندق,,,,,,32.89316,13.17149,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000527,hotels,فندق سما و بلقيس,,hotel,فندق,,,,,,32.88931,13.17925,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000528,hotels,فندق سما وبلقيس,,hotel,فندق,,,,,,32.88947,13.17881,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000529,hotels,فندق صحراء ليبيا,,hotel,فندق,,,,,,32.88533,13.16299,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000530,hotels,فندق ضيافة ونيس,,hotel,فندق,,,,,,32.674516,13.173872,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000531,hotels,فندق طرابلس الدولى,,hotel,فندق,,,,,,32.88995,13.17533,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000532,hotels,فندق طليطلة,,hotel,فندق,,,,,,32.89202,13.20382,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000533,hotels,فندق طيبة,,hotel,فندق,,,,,,32.89196,13.17181,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000534,hotels,فندق عمير,,hotel,فندق,,,,,,32.892162,13.172306,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000535,hotels,فندق غصن الذهب,,hotel,فندق,,,,,,32.89133,13.16923,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000536,hotels,فندق فكتوريا,,hotel,فندق,,,,,,32.89132,13.19444,internal_ready,0,0,,0,medium,PRIORITY_C,
