review_id,image_id,master_image_id,source_relative_path,review_priority,feature_id_before,feature_id_proposed,layer_id,feature_name_ar,visual_match_status,reviewer_decision,verified_role,technical_quality_before,technical_quality_after,duplicate_decision,rights_status,rights_evidence,publication_permission,attribution_required,source_credit,reviewer_name,review_date,decision_confidence,manual_review_completed,validation_method,notes
P2REV-002376,IMG-26336BB4A4128505,IMG-E59A65BBD46ACBB2,assets/images/investment/investment-LY-INV-000358-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002377,IMG-ED4FB57C8879404C,IMG-ED4FB57C8879404C,assets/images/investment/investment-LY-INV-000358-04.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002378,IMG-51E13EC44319543A,IMG-ED4FB57C8879404C,assets/images/investment/investment-LY-INV-000358-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002379,IMG-AD17C5E93947DB3F,IMG-AD17C5E93947DB3F,assets/images/investment/investment-LY-INV-000358-05.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002380,IMG-78AF229C6E680D31,IMG-AD17C5E93947DB3F,assets/images/investment/investment-LY-INV-000358-05.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002381,IMG-BD47B2CC68879064,IMG-BD47B2CC68879064,assets/images/investment/investment-LY-INV-000360-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002382,IMG-E95F3480C9F1A54A,IMG-BD47B2CC68879064,assets/images/investment/investment-LY-INV-000360-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002383,IMG-AB5265C790A2D085,IMG-AB5265C790A2D085,assets/images/investment/investment-LY-INV-000360-02.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002384,IMG-9F2F37A4AF1D9BBD,IMG-AB5265C790A2D085,assets/images/investment/investment-LY-INV-000360-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002385,IMG-35BFAABD8E5E8F2A,IMG-35BFAABD8E5E8F2A,assets/images/investment/investment-LY-INV-000360-03.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002386,IMG-A944F3C9791DBBDB,IMG-35BFAABD8E5E8F2A,assets/images/investment/investment-LY-INV-000360-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002387,IMG-103F7D022A21811D,IMG-103F7D022A21811D,assets/images/investment/investment-LY-INV-000360-04.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002388,IMG-020416D233C4C511,IMG-103F7D022A21811D,assets/images/investment/investment-LY-INV-000360-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002389,IMG-0394FBEFF9351337,IMG-0394FBEFF9351337,assets/images/investment/investment-LY-INV-000360-05.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002390,IMG-59E9F6FD4601D43C,IMG-0394FBEFF9351337,assets/images/investment/investment-LY-INV-000360-05.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002391,IMG-9EEFF66754F6A416,IMG-9EEFF66754F6A416,assets/images/investment/investment-LY-INV-000360-06.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002392,IMG-9073D7E70C34BBEC,IMG-9EEFF66754F6A416,assets/images/investment/investment-LY-INV-000360-06.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002393,IMG-7562E4D5A7214ED6,IMG-7562E4D5A7214ED6,assets/images/investment/investment-LY-INV-000361-01.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002394,IMG-A4A50DBEEB68036C,IMG-7562E4D5A7214ED6,assets/images/investment/investment-LY-INV-000361-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002395,IMG-A1B3053EBEBE6B99,IMG-A1B3053EBEBE6B99,assets/images/investment/investment-LY-INV-000361-02.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002396,IMG-5341E97FCD753EF3,IMG-A1B3053EBEBE6B99,assets/images/investment/investment-LY-INV-000361-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002397,IMG-6960FEE7689E8E4B,IMG-6960FEE7689E8E4B,assets/images/investment/investment-LY-INV-000361-03.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002398,IMG-5D954776066C1CEF,IMG-6960FEE7689E8E4B,assets/images/investment/investment-LY-INV-000361-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002399,IMG-33281A541F4625ED,IMG-33281A541F4625ED,assets/images/investment/investment-LY-INV-000361-04.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002400,IMG-B88E3AE4A6C6058D,IMG-33281A541F4625ED,assets/images/investment/investment-LY-INV-000361-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002401,IMG-8E9F48B893CB0F32,IMG-8E9F48B893CB0F32,assets/images/investment/investment-LY-INV-000362-02.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002402,IMG-635B268100515937,IMG-8E9F48B893CB0F32,assets/images/investment/investment-LY-INV-000362-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002403,IMG-8E4B3FC6D812624C,IMG-8E4B3FC6D812624C,assets/images/investment/investment-LY-INV-000362-03.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002404,IMG-7AF648BE44B13FA3,IMG-8E4B3FC6D812624C,assets/images/investment/investment-LY-INV-000362-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002405,IMG-CA0C23A77729008B,IMG-CA0C23A77729008B,assets/images/investment/investment-LY-INV-000363-01.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002406,IMG-4625373AEB14E74B,IMG-CA0C23A77729008B,assets/images/investment/investment-LY-INV-000363-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002407,IMG-BA9F31F117852272,IMG-BA9F31F117852272,assets/images/investment/investment-LY-INV-000363-02.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002408,IMG-9C58C3182ACABEF6,IMG-BA9F31F117852272,assets/images/investment/investment-LY-INV-000363-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002409,IMG-615E6CB68FD8C0A0,IMG-615E6CB68FD8C0A0,assets/images/investment/investment-LY-INV-000363-03.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002410,IMG-5D090B809F7C3763,IMG-615E6CB68FD8C0A0,assets/images/investment/investment-LY-INV-000363-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002411,IMG-333A23FA2E6C8F2E,IMG-333A23FA2E6C8F2E,assets/images/investment/investment-LY-INV-000363-04.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002412,IMG-AA20F27F5DED932F,IMG-333A23FA2E6C8F2E,assets/images/investment/investment-LY-INV-000363-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002413,IMG-20805D649E860231,IMG-20805D649E860231,assets/images/investment/investment-LY-INV-000366-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002414,IMG-51AB10EF4C188BE1,IMG-20805D649E860231,assets/images/investment/investment-LY-INV-000366-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002415,IMG-6DCB624E181157AC,IMG-6DCB624E181157AC,assets/images/investment/investment-LY-INV-000366-02.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002416,IMG-30C2E9E862A9C5C2,IMG-6DCB624E181157AC,assets/images/investment/investment-LY-INV-000366-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002417,IMG-558E091E762A9458,IMG-558E091E762A9458,assets/images/investment/investment-LY-INV-000366-03.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002418,IMG-231DAE00A48D4C28,IMG-558E091E762A9458,assets/images/investment/investment-LY-INV-000366-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002419,IMG-A287A1D271709826,IMG-A287A1D271709826,assets/images/investment/investment-LY-INV-000366-04.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002420,IMG-3FD1ADFB46985EEF,IMG-A287A1D271709826,assets/images/investment/investment-LY-INV-000366-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002421,IMG-00237D1A3B4FC9AA,IMG-00237D1A3B4FC9AA,assets/images/investment/investment-LY-INV-000369-01.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002422,IMG-ABFAF41875C5EF65,IMG-00237D1A3B4FC9AA,assets/images/investment/investment-LY-INV-000369-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002423,IMG-C2618403A8D195BD,IMG-C2618403A8D195BD,assets/images/investment/investment-LY-INV-000369-02.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002424,IMG-D7E67938FEF0E257,IMG-C2618403A8D195BD,assets/images/investment/investment-LY-INV-000369-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002425,IMG-7A09DBECFE1D8B51,IMG-7A09DBECFE1D8B51,assets/images/investment/investment-LY-INV-000369-03.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002426,IMG-D84E1E5E5CDB7D46,IMG-7A09DBECFE1D8B51,assets/images/investment/investment-LY-INV-000369-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002427,IMG-28AAFF7EEB6C6DF8,,assets/images/investment/investment-LY-INV-000369-04.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002428,IMG-BA89F5C843E67F2F,,assets/images/investment/investment-LY-INV-000369-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002429,IMG-ABD5949D671E57AF,IMG-357841B409934CA4,assets/images/investment/investment-LY-INV-000369-05.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002430,IMG-6A422DD20D636F5C,IMG-357841B409934CA4,assets/images/investment/investment-LY-INV-000369-05.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002431,IMG-988702877E84182E,IMG-988702877E84182E,assets/images/investment/investment-LY-INV-000370-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002432,IMG-CA6410AD6DB21818,IMG-988702877E84182E,assets/images/investment/investment-LY-INV-000370-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002433,IMG-27B38C97513DE426,IMG-27B38C97513DE426,assets/images/investment/investment-LY-INV-000370-02.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002434,IMG-1C913458A0A1FA14,IMG-27B38C97513DE426,assets/images/investment/investment-LY-INV-000370-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002435,IMG-4D3F405163D455B7,IMG-4D3F405163D455B7,assets/images/investment/investment-LY-INV-000370-03.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002436,IMG-BB08C94393622128,IMG-4D3F405163D455B7,assets/images/investment/investment-LY-INV-000370-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002437,IMG-884BAAD70F746279,IMG-884BAAD70F746279,assets/images/investment/investment-LY-INV-000370-04.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002438,IMG-4B788E67427F7A26,IMG-884BAAD70F746279,assets/images/investment/investment-LY-INV-000370-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002439,IMG-32ABB3AFF94632F2,IMG-32ABB3AFF94632F2,assets/images/investment/investment-LY-INV-000370-05.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002440,IMG-B9564732B3E85091,IMG-32ABB3AFF94632F2,assets/images/investment/investment-LY-INV-000370-05.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002441,IMG-611FCFB8ACD59250,IMG-611FCFB8ACD59250,assets/images/investment/investment-LY-INV-000371-01.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002442,IMG-D4FF6950E683AF45,,assets/images/investment/investment-LY-INV-000371-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002443,IMG-067EA325F989101B,IMG-067EA325F989101B,assets/images/investment/investment-LY-INV-000371-02.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002444,IMG-E144039C2FDA503F,IMG-067EA325F989101B,assets/images/investment/investment-LY-INV-000371-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002445,IMG-8B64E4FDAD69C716,IMG-8B64E4FDAD69C716,assets/images/investment/investment-LY-INV-000371-03.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002446,IMG-92A8BE0D17C9672B,IMG-8B64E4FDAD69C716,assets/images/investment/investment-LY-INV-000371-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002447,IMG-B813CC60C6A8CDC4,IMG-B813CC60C6A8CDC4,assets/images/investment/investment-LY-INV-000371-04.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002448,IMG-61278910011CFC37,IMG-B813CC60C6A8CDC4,assets/images/investment/investment-LY-INV-000371-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002449,IMG-AD3D5294D3D7987B,IMG-AD3D5294D3D7987B,assets/images/investment/investment-LY-INV-000371-05.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002450,IMG-9E9DA60D395CD0E9,IMG-AD3D5294D3D7987B,assets/images/investment/investment-LY-INV-000371-05.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002451,IMG-83CA82DB3EDF9B3C,IMG-83CA82DB3EDF9B3C,assets/images/investment/investment-LY-INV-000372-01.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002452,IMG-7CD21DF5EF4B20EC,IMG-83CA82DB3EDF9B3C,assets/images/investment/investment-LY-INV-000372-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002453,IMG-6CA62213D9D2F630,IMG-6CA62213D9D2F630,assets/images/investment/investment-LY-INV-000372-02.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002454,IMG-EDA52B03F9536C05,IMG-6CA62213D9D2F630,assets/images/investment/investment-LY-INV-000372-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002455,IMG-AFE064AEE82AAF44,IMG-AFE064AEE82AAF44,assets/images/investment/investment-LY-INV-000372-03.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002456,IMG-5CC2B7397222DE62,IMG-AFE064AEE82AAF44,assets/images/investment/investment-LY-INV-000372-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002457,IMG-13419A729AD8E004,IMG-13419A729AD8E004,assets/images/investment/investment-LY-INV-000372-04.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002458,IMG-F0A54DB7DBC91977,IMG-13419A729AD8E004,assets/images/investment/investment-LY-INV-000372-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002459,IMG-C10554B3A3FB55E7,IMG-C10554B3A3FB55E7,assets/images/investment/investment-LY-INV-000373-01.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002460,IMG-71115A9E74F5267D,IMG-C10554B3A3FB55E7,assets/images/investment/investment-LY-INV-000373-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
