feature_id,layer_id,name_ar,name_en,facility_type_code,investment_type_code,geometry_type,city_ar,municipality_ar,longitude,latitude,data_quality_status,data_review_status,source,id_status
LY-INV-HOT-NAT-00110,investment,فندق الزيتونة,,,hotel_project,Point,,,14.0148,31.756525,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00111,investment,فندق السرايا,,,hotel_project,Point,,,13.170639,32.888588,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00112,investment,فندق السلام,,,hotel_project,Point,,,12.098621,32.924809,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00113,investment,فندق السهم,,,hotel_project,Point,,,13.17269,32.892365,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00114,investment,فندق السياحي,,,hotel_project,Point,,,13.174013,32.891529,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-TRI-00023,investment,فندق ابن الرومي,,,hotel_project,Point,طرابلس,طرابلس,13.1721514,32.8931095,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00115,investment,فندق اجدابيا,,,hotel_project,Point,,,20.22291,30.7570668,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-MIS-00005,investment,فندق الحياة,,,hotel_project,Point,مصراتة,مصراتة,15.0838204,32.3740231,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00116,investment,فندق الصحراوي,,,hotel_project,Point,,,12.0825,32.933887,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-MIS-00006,investment,فندق الصناعية مصراتة,,,hotel_project,Point,مصراتة,مصراتة,15.090645,32.373493,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00117,investment,فندق العوينات,,,hotel_project,Point,,,10.566841,25.780432,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00118,investment,فندق الفردوس,,,hotel_project,Point,,,22.637859,32.767277,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00119,investment,فندق الفضيل,,,hotel_project,Point,,,20.049503,32.09071,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00120,investment,فندق الفضيل رأس لانوف,,,hotel_project,Point,,,18.420834,30.589722,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00121,investment,فندق الفلك,,,hotel_project,Point,,,23.976387,32.080894,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00122,investment,فندق القرضابية,,,hotel_project,Point,,,16.622601,31.211296,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00123,investment,فندق القلعة,,,hotel_project,Point,,,14.432752,27.033804,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00124,investment,فندق الكاظم,,,hotel_project,Point,,,14.428192,27.037169,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00125,investment,فندق الكرومة,,,hotel_project,Point,,,11.892359,31.864727,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00126,investment,فندق المبروك,,,hotel_project,Point,,,13.1723998,32.8928497,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-KHO-00005,investment,فندق المتوسط الخمس,,,hotel_project,Point,الخمس,الخمس,14.26402,32.652981,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-BAY-00005,investment,فندق المدينة,,,hotel_project,Point,البيضاء,البيضاء,21.785664,32.767067,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00127,investment,فندق المدينة,,,hotel_project,Point,,,16.588852,31.206654,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00128,investment,فندق المدينة,,,hotel_project,Point,,,12.726944,32.753613,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00129,investment,فندق المدينة,,,hotel_project,Point,,,20.22394,30.757528,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00130,investment,فندق المرج السياحي,,,hotel_project,Point,,,20.836086,32.49588,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00131,investment,فندق المرقب,,,hotel_project,Point,,,14.252599,32.642418,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00132,investment,فندق المسيرة,,,hotel_project,Point,,,23.968134,32.073318,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00133,investment,فندق المشكاة,,,hotel_project,Point,,,13.179752,32.891571,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00134,investment,فندق المغرب العربي,,,hotel_project,Point,,,12.456023,32.7966499,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00135,investment,فندق المنار,,,hotel_project,Point,,,13.1729455,32.891778,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00136,investment,فندق النادي الليبي,,,hotel_project,Point,,,20.077461,32.136784,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00137,investment,فندق النخلة السياحي,,,hotel_project,Point,,,13.196285,32.890724,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00138,investment,فندق النخيل - مغلق,,,hotel_project,Point,,,15.938066,29.123215,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00139,investment,فندق النوران,,,hotel_project,Point,,,20.075045,32.127663,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00140,investment,فندق الهاروج,,,hotel_project,Point,,,15.950174,29.130289,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00141,investment,فندق الهاني/ نزل,,,hotel_project,Point,,,13.1722217,32.8923289,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00142,investment,فندق الهناء,,,hotel_project,Point,,,13.175102,32.8919643,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00143,investment,فندق الهنشيري,,,hotel_project,Point,,,13.177876,32.897038,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00144,investment,فندق الهيشة,,,hotel_project,Point,,,15.258722,31.453671,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00145,investment,فندق الواحات,,,hotel_project,Point,,,13.168939,32.887352,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00146,investment,فندق الوادي,,,hotel_project,Point,,,13.1806374,32.888648,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00147,investment,فندق الياسمين,,,hotel_project,Point,,,13.1842,32.887569,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00148,investment,فندق الياقوتة,,,hotel_project,Point,,,13.176236,32.8912782,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00149,investment,فندق الياقوتة,,,hotel_project,Point,,,20.180843,32.249558,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00150,investment,فندق اليقين,,,hotel_project,Point,,,13.1723093,32.8919209,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00151,investment,فندق اليمامة,,,hotel_project,Point,,,13.1743183,32.8923215,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00152,investment,فندق اوزو,,,hotel_project,Point,,,20.058546,32.101406,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00153,investment,فندق ايلاف,,,hotel_project,Point,,,22.643206,32.770733,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00154,investment,فندق أبراج المدينة,,,hotel_project,Point,,,13.1730256,32.8898923,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00155,investment,فندق أجنحة قرطاج,,,hotel_project,Point,,,13.177596,32.890884,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00156,investment,فندق أفريقيا,,,hotel_project,Point,,,14.438138,27.02809,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00157,investment,فندق أفريقيا,,,hotel_project,Point,,,20.221619,30.758682,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00158,investment,فندق أكاكوس,,,hotel_project,Point,,,10.182599,24.958349,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00159,investment,فندق أكاكوس,,,hotel_project,Point,,,13.1914822,32.8923315,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00160,investment,فندق أمال ليبيا,,,hotel_project,Point,,,20.23069,30.780668,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00161,investment,فندق أوال,,,hotel_project,Point,,,13.172092,32.888886,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00162,investment,فندق أوجلة السياحي,,,hotel_project,Point,,,21.292574,29.168243,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00163,investment,فندق أويا,,,hotel_project,Point,,,13.1772685,32.8892155,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00164,investment,فندق باب البحر,,,hotel_project,Point,,,13.165054,32.894688,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00165,investment,فندق براك,,,hotel_project,Point,,,14.286153,27.53722,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00166,investment,فندق برينيتشي,,,hotel_project,Point,,,20.059597,32.113476,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00167,investment,فندق بلازما,,,hotel_project,Point,,,13.163955,32.88559,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00168,investment,فندق بن يدر,,,hotel_project,Point,,,9.493617,30.130571,low,integrated,Tourism investment projects KML,valid
LY-INV-HOT-NAT-00169,investment,فندق بنت السيد,,,hotel_project,Point,,,13.175939,32.900146,low,integrated,Tourism investment projects KML,valid
