id,name_ar,facility_type_code,municipality_ar,longitude,latitude,match_status,data_quality_status,completeness_percent,image_status
LY-HOT-000427,فندق الجرات,hotel,,13.17827,32.890334,exact_match,medium,50,no_image
LY-HOT-000428,فندق الخان الطرابلسي,hotel,,13.1765324,32.8983279,exact_match,medium,50,no_image
LY-HOT-000429,فندق الخليج,hostel,,13.1756702,32.8891741,exact_match,medium,50,no_image
LY-HOT-000430,فندق الخيام العربية,hotel,,13.206868,32.89736,exact_match,medium,50,no_image
LY-HOT-000431,فندق الدالي,hotel,,13.17488,32.88785,exact_match,medium,50,no_image
LY-HOT-000432,فندق الدبلوماسي,hotel,,13.1735146,32.8891665,exact_match,medium,62,temporary_google_url
LY-HOT-000433,فندق الدوحة,hotel,,13.17177,32.89215,exact_match,medium,50,no_image
LY-HOT-000434,فندق الديار,hotel,,13.174485,32.8915413,exact_match,medium,62,temporary_google_url
LY-HOT-000435,فندق الديوان,hotel,,13.177471,32.88782,exact_match,medium,50,no_image
LY-HOT-000436,فندق الديوان,hotel,,13.17747,32.88782,exact_match,medium,50,no_image
LY-HOT-000437,فندق الديوان,hotel,,13.177471,32.88782,exact_match,medium,50,no_image
LY-HOT-000438,فندق الديوان,hotel,,13.17747,32.88782,exact_match,medium,50,no_image
LY-HOT-000439,فندق الرحاب,hotel,,13.17289,32.89318,exact_match,medium,50,no_image
LY-HOT-000440,فندق الرحاب 1,hotel,,13.173006,32.89328,exact_match,medium,50,no_image
LY-HOT-000441,فندق الرحاب 2,hotel,,13.172757,32.893612,exact_match,medium,50,no_image
LY-HOT-000442,فندق الرفيع,hotel,,13.172712,32.893475,exact_match,medium,50,no_image
LY-HOT-000443,فندق الرواد,hotel,,13.16672,32.84566,exact_match,medium,50,no_image
LY-HOT-000444,فندق الريان,hotel,,13.1725981,32.8906052,exact_match,medium,62,temporary_google_url
LY-HOT-000445,فندق الزيتونة,hostel,,13.1921066,32.8903909,exact_match,medium,62,temporary_google_url
LY-HOT-000446,فندق السرايا,hotel,,13.1757505,32.8916005,exact_match,medium,62,temporary_google_url
LY-HOT-000447,فندق السرايا السياحي,hotel,,13.17016,32.88849,exact_match,medium,50,no_image
LY-HOT-000448,فندق السفير,hotel,,13.17289,32.89137,exact_match,medium,50,no_image
LY-HOT-000449,فندق السفينة الزرقاء,hotel,,13.18844,32.89028,exact_match,medium,50,no_image
LY-HOT-000450,فندق السلاسل الذهبية,hotel,,13.16231,32.88532,exact_match,medium,50,no_image
LY-HOT-000451,فندق السلطان,hotel,,13.19688,32.89231,exact_match,medium,50,no_image
LY-HOT-000452,فندق السلطان داون تاون,hotel,,13.173253,32.887215,exact_match,medium,50,no_image
LY-HOT-000453,فندق السندباد,hotel,,13.16273,32.88596,exact_match,medium,50,no_image
LY-HOT-000454,فندق الشاطئ الذهبي,hotel,,13.16243,32.8864,exact_match,medium,50,no_image
LY-HOT-000455,فندق الشجرة,hotel,,13.19513,32.89339,exact_match,medium,50,no_image
LY-HOT-000456,فندق الشمس,hotel,,13.173329,32.892407,exact_match,medium,50,no_image
LY-HOT-000457,فندق الصافي,hotel,,13.1742,32.88948,exact_match,medium,50,no_image
LY-HOT-000458,فندق الصفوة للشقق الفندقية,apartment_hotel,,13.1886,32.8903,exact_match,medium,50,no_image
LY-HOT-000459,فندق الصولجان,hotel,,13.16296,32.88573,exact_match,medium,50,no_image
LY-HOT-000460,فندق الضيافة,hotel,,13.172,32.89226,exact_match,medium,50,no_image
LY-HOT-000461,فندق الطريق,hotel,,13.5800649,32.7974846,exact_match,medium,50,no_image
LY-HOT-000462,فندق العاصمة,hotel,,13.17404,32.88959,exact_match,medium,50,no_image
LY-HOT-000463,فندق الفتح,hotel,,13.17782,32.88943,exact_match,medium,50,no_image
LY-HOT-000464,فندق الفردوس,hotel,,13.17684,32.89315,exact_match,medium,50,no_image
LY-HOT-000465,فندق الفصول الأربعة ( 1 ),hotel,,13.17354,32.89087,exact_match,medium,50,no_image
LY-HOT-000466,فندق الفصول الأربعة ( 2 ),hotel,,13.173947,32.892025,exact_match,medium,50,no_image
LY-HOT-000467,فندق الفصول الأربعة ( 3 ),hotel,,13.173882,32.889845,exact_match,medium,50,no_image
LY-HOT-000468,فندق القلعة السياحي للشقق المفروشة,apartment_hotel,,13.16694,32.84635,exact_match,medium,50,no_image
LY-HOT-000469,فندق القنصل,hotel,,13.17139,32.89232,exact_match,medium,50,no_image
LY-HOT-000470,فندق القوس,hotel,,13.19366,32.89311,exact_match,medium,50,no_image
LY-HOT-000471,فندق الكندي,hotel,,13.17304,32.89234,exact_match,medium,50,no_image
LY-HOT-000472,فندق الكنوز الدهبية,hotel,,13.174283,32.8914,exact_match,medium,50,no_image
LY-HOT-000473,فندق اللؤلؤة,apartment_hotel,,13.16297,32.88663,exact_match,medium,50,no_image
LY-HOT-000474,فندق الليلك,hotel,,13.196468,32.89431,exact_match,medium,50,no_image
LY-HOT-000475,فندق المأمون,hotel,,13.17422,32.89429,exact_match,medium,50,no_image
LY-HOT-000476,فندق المبروك,hotel,,13.17221,32.89304,exact_match,medium,50,no_image
LY-HOT-000477,فندق المتوسط,hotel,,13.18494,32.88922,exact_match,medium,50,no_image
LY-HOT-000478,فندق المتوسط,hotel,,13.18494,32.88921,exact_match,medium,50,no_image
LY-HOT-000479,فندق المتوسط,hotel,,13.18494,32.88922,exact_match,medium,50,no_image
LY-HOT-000480,فندق المتوسط,hotel,,13.18494,32.88921,exact_match,medium,50,no_image
LY-HOT-000481,فندق المختار,hotel,,13.17151,32.89212,exact_match,medium,50,no_image
LY-HOT-000482,فندق المشكاة,hotel,,13.17974,32.89147,exact_match,medium,50,no_image
LY-HOT-000483,فندق المنامة,hotel,,13.173006,32.89328,exact_match,medium,50,no_image
LY-HOT-000484,فندق المهاري رادسون بلو,resort,,13.1997991,32.8959784,exact_match,medium,62,temporary_google_url
LY-HOT-000485,فندق النخلة السياحي,hotel,,13.19617,32.89079,exact_match,medium,50,no_image
LY-HOT-000486,فندق النهر,hotel,,13.17116,32.8936,exact_match,medium,50,no_image
LY-HOT-000487,فندق النورس,hotel,,13.19275,32.89127,exact_match,medium,50,no_image
LY-HOT-000488,فندق الهاني,hotel,,13.172338,32.892273,exact_match,medium,50,no_image
LY-HOT-000489,فندق الهناء,hotel,,13.17509,32.89193,exact_match,medium,50,no_image
LY-HOT-000490,فندق الواحات,hotel,,13.16897,32.88737,exact_match,medium,50,no_image
LY-HOT-000491,فندق الوادي,hotel,,13.18057,32.88846,exact_match,medium,50,no_image
LY-HOT-000492,فندق الودان,hotel,,13.1909,32.89313,exact_match,medium,50,no_image
LY-HOT-000493,فندق الياسمينة,hotel,,13.18507,32.88789,exact_match,medium,50,no_image
LY-HOT-000494,فندق الياقوتة,hotel,,13.17631,32.89129,exact_match,medium,50,no_image
LY-HOT-000495,فندق اليقين,hotel,,13.172999,32.8924,exact_match,medium,50,no_image
LY-HOT-000496,فندق اوال,hotel,,13.17211,32.8888903,exact_match,medium,62,temporary_google_url
LY-HOT-000497,فندق أجنحة الوليد,hotel,,13.19003,32.886231,exact_match,medium,50,no_image
LY-HOT-000498,فندق أسامة,hotel,,13.1755605,32.8871678,exact_match,medium,50,no_image
LY-HOT-000499,فندق أسامة,hotel,,13.1757843,32.8871208,exact_match,medium,50,no_image
LY-HOT-000500,فندق أسامة,hotel,,13.1756249,32.8871093,exact_match,medium,50,no_image
LY-HOT-000501,فندق أسامة,hotel,,13.1755107,32.8872874,exact_match,medium,50,no_image
LY-HOT-000502,فندق باب البحر,hotel,,13.1649319,32.8945243,exact_match,medium,50,no_image
LY-HOT-000503,فندق باب طرابلس,hotel,,13.17819,32.87239,exact_match,medium,50,no_image
LY-HOT-000504,فندق برج المدينة,hotel,,13.17303,32.88987,exact_match,medium,50,no_image
LY-HOT-000505,فندق برج كورنثيا باب أفريقيا,hotel,,13.170857,32.897016,exact_match,medium,50,no_image
LY-HOT-000506,فندق بلازما,hotel,,13.16405,32.88571,exact_match,medium,50,no_image
LY-HOT-000507,فندق بلخير,hotel,,13.17728,32.8907,exact_match,medium,50,no_image
LY-HOT-000508,فندق بلخير السياحي,hotel,,13.177267,32.890687,exact_match,medium,50,no_image
LY-HOT-000509,فندق بيت الامان,hotel,,13.1919,32.89041,exact_match,medium,50,no_image
LY-HOT-000510,فندق بيت الشرق,hotel,,13.17232,32.89234,exact_match,medium,50,no_image
LY-HOT-000511,فندق بيت الضيافة,hotel,,13.10091,32.8627,exact_match,medium,50,no_image
LY-HOT-000512,فندق بيروت,hotel,,13.17501,32.89186,exact_match,medium,50,no_image
LY-HOT-000513,فندق تاج دبي,hotel,,13.173948,32.892203,exact_match,medium,50,no_image
LY-HOT-000514,فندق توباكتس,hotel,,13.16469,32.88609,exact_match,medium,50,no_image
LY-HOT-000515,فندق جاكرتا,hotel,,13.18665,32.88863,exact_match,medium,50,no_image
LY-HOT-000516,فندق جي دبليو ماروت,hotel,,13.164639,32.891567,exact_match,medium,50,no_image
LY-HOT-000517,فندق دار طرابلس,hotel,,13.192052,32.891919,exact_match,medium,50,no_image
LY-HOT-000518,فندق ديكنة,hotel,,13.17661,32.888213,exact_match,medium,50,no_image
LY-HOT-000519,فندق ذا ريسدنس,hotel,,13.19399,32.88884,exact_match,medium,50,no_image
LY-HOT-000520,فندق رويال جاردنس,hotel,,13.19012,32.88628,exact_match,medium,50,no_image
LY-HOT-000521,فندق ريزيدينس,hotel,,13.19378,32.88867,exact_match,medium,50,no_image
LY-HOT-000522,فندق زميت الأثري,hotel,,13.17576,32.89958,exact_match,medium,50,no_image
LY-HOT-000523,فندق زهرة الخليج,hotel,,13.171917,32.89311,exact_match,medium,50,no_image
LY-HOT-000524,فندق سارة,hotel,,13.163005,32.885297,exact_match,medium,50,no_image
LY-HOT-000525,فندق سبراتا,hotel,,13.191319,32.88722,exact_match,medium,50,no_image
LY-HOT-000526,فندق سفارى,hotel,,13.17149,32.89316,exact_match,medium,50,no_image
LY-HOT-000527,فندق سما و بلقيس,hotel,,13.17925,32.88931,exact_match,medium,50,no_image
LY-HOT-000528,فندق سما وبلقيس,hotel,,13.17881,32.88947,exact_match,medium,50,no_image
LY-HOT-000529,فندق صحراء ليبيا,hotel,,13.16299,32.88533,exact_match,medium,50,no_image
LY-HOT-000530,فندق ضيافة ونيس,hotel,,13.173872,32.674516,exact_match,medium,50,no_image
LY-HOT-000531,فندق طرابلس الدولى,hotel,,13.17533,32.88995,exact_match,medium,50,no_image
LY-HOT-000532,فندق طليطلة,hotel,,13.20382,32.89202,exact_match,medium,50,no_image
LY-HOT-000533,فندق طيبة,hotel,,13.17181,32.89196,exact_match,medium,50,no_image
LY-HOT-000534,فندق عمير,hotel,,13.172306,32.892162,exact_match,medium,50,no_image
LY-HOT-000535,فندق غصن الذهب,hotel,,13.16923,32.89133,exact_match,medium,50,no_image
LY-HOT-000536,فندق فكتوريا,hotel,,13.19444,32.89132,exact_match,medium,50,no_image
LY-HOT-000537,فندق الاندلس /فندق فوربوينتس شيرتون,hotel,,13.146443,32.881078,exact_match,medium,50,no_image
LY-HOT-000538,فندق قرطاج,hotel,,13.172593,32.892179,exact_match,medium,50,no_image
LY-HOT-000539,فندق قصر الظهرة,hotel,,13.19423,32.89308,exact_match,medium,50,no_image
LY-HOT-000540,فندق قصر الياقوت,hotel,,13.1778757,32.8916761,exact_match,medium,50,no_image
LY-HOT-000541,فندق قصر ليبيا,hotel,,13.19433,32.89311,exact_match,medium,50,no_image
LY-HOT-000542,فندق قلعة صفيت,hotel,,13.171082,32.893137,exact_match,medium,50,no_image
LY-HOT-000543,فندق هارون,hotel,,13.19167,32.89047,exact_match,medium,50,no_image
LY-HOT-000544,فندق قورينا,hotel,,13.1935,32.89095,exact_match,medium,50,no_image
LY-HOT-000545,فندق كريستال,hotel,,13.177715,32.888509,exact_match,medium,50,no_image
LY-HOT-000546,فندق كليوباترا,hotel,,13.19292,32.89206,exact_match,medium,50,no_image
LY-HOT-000547,فندق كيان,hotel,,13.1948,32.89062,exact_match,medium,50,no_image
LY-HOT-000548,فندق كيفالاي,hotel,,13.198579,32.855747,exact_match,medium,50,no_image
LY-HOT-000549,فندق كيلو بترا,hotel,,13.193203,32.89192,exact_match,medium,50,no_image
LY-HOT-000550,فندق ليبوس,hotel,,13.208031,32.897506,exact_match,medium,50,no_image
LY-HOT-000551,فندق ليبيا السياحي,hotel,,13.16452,32.88714,exact_match,medium,50,no_image
LY-HOT-000552,فندق ماريقولد,hotel,,13.192639,32.890861,exact_match,medium,50,no_image
LY-HOT-000553,فندق مجد الضيافة,apartment_hotel,,13.135809,32.846506,exact_match,medium,50,no_image
LY-HOT-000554,فندق مرحبا,hotel,,13.19337,32.89188,exact_match,medium,50,no_image
LY-HOT-000555,فندق ناريـز ( NARIZ HOTEL),hotel,,13.20266,32.89559,exact_match,medium,50,no_image
LY-HOT-000556,فندق نزهة,hotel,,13.20022,32.881335,exact_match,medium,50,no_image
LY-HOT-000557,فندق نيو ستي,hotel,,13.176188,32.88784,exact_match,medium,50,no_image
LY-HOT-000558,فندق هايتي,hotel,,13.172014,32.893914,exact_match,medium,50,no_image
LY-HOT-000559,قرية تاجوراء السياحية,hotel,,13.42945,32.86274,exact_match,medium,50,no_image
LY-HOT-000560,قصر العائلة للشقق الفندقية الفرع الثاني,apartment_hotel,,13.21628,32.89163,exact_match,medium,50,no_image
LY-HOT-000561,لبدة إفريقيا للشقق الفندقية,apartment_hotel,,13.239434,32.853777,exact_match,medium,50,no_image
LY-HOT-000562,لمسة للشقق الفندقية,apartment_hotel,,13.18492,32.88966,exact_match,medium,50,no_image
LY-HOT-000563,مساكن القدس للشقق الفندقية,apartment_hotel,,13.179476,32.879495,exact_match,medium,50,no_image
LY-HOT-000564,مساكن القدس للشقق الفندقية,apartment_hotel,,13.17949,32.87951,exact_match,medium,50,no_image
LY-HOT-000565,مساكن القدس للشقق الفندقية,apartment_hotel,,13.179476,32.879495,exact_match,medium,50,no_image
LY-HOT-000566,مساكن القدس للشقق الفندقية,apartment_hotel,,13.17949,32.87951,exact_match,medium,50,no_image
LY-HOT-000567,منازل الشط للشقق الفندقية,apartment_hotel,,13.23361,32.90408,exact_match,medium,50,no_image
LY-HOT-000568,والي للشقق الفندقية,apartment_hotel,,13.265857,32.905556,exact_match,medium,50,no_image
LY-HOT-000569,لانكاستر برج الحياة (ماريوت سابقا),hotel,,13.164441,32.890814,exact_match,medium,62,temporary_google_url
LY-HOT-000570,فندق الشراع,hotel,,13.172951,32.89219,exact_match,medium,50,no_image
LY-HOT-000571,فندق اليمامة,hotel,,13.174335,32.892304,exact_match,medium,50,no_image
LY-HOT-000572,فندق الصفوة,hotel,,13.188429,32.89027,exact_match,medium,50,no_image
